source_site,brand,model,year,vehicle_age,mileage_km,log_mileage,transmission,fuel_type,engine_cc,location,price_lkr,log_price
ikman,Micro,Panda,2018.0,8.0,490000.0,13.102162710901053,Automatic,Petrol,10000.0,Nittambuwa,42250000,17.559114935436096
ikman,Toyota,Taisor,2026.0,0.0,520.0,6.255750041753367,Automatic,Petrol,10000.0,"Colombo 5, Colombo",109750000,18.51371561903117
ikman,Toyota,Taisor,2026.0,0.0,0.0,0.0,Automatic,Petrol,10000.0,"Dehiwala, Colombo",115500000,18.56478109658413
ikman,Mitsubishi,Montero,2011.0,15.0,1600000.0,14.285514812209815,Automatic,Diesel,25000.0,"Athurugiriya, Colombo",145000000,18.7922443072814
ikman,Mitsubishi,Ek Wagon,2023.0,3.0,207920.0,12.244913478845938,Automatic,Petrol,6500.0,"Malabe, Colombo",74500000,18.126309696772605
ikman,Kia,Sonet,2025.0,1.0,500.0,6.2166061010848646,Automatic,Petrol,10000.0,,118000000,18.586195190904515
ikman,Suzuki,Wagon R Fx,2018.0,8.0,930000.0,13.742940940397677,Automatic,Hybrid,6500.0,"Kotte, Colombo",67500000,18.02763817065757
ikman,Nissan,Other,1993.0,33.0,2584950.0,14.765217110232436,Other,Other,19700.0,"Ambalangoda, Galle",30000000,17.216707972959764
ikman,Toyota,Townace,1995.0,31.0,2400000.0,14.690979711984754,Other,Other,20000.0,"Kandana, Gampaha",56000000,17.840862266556567
ikman,Toyota,Vitz,2019.0,7.0,694490.0,13.450934482129284,Automatic,Petrol,10000.0,"Kalmunai, Ampara",89500000,18.309749194418266
ikman,Toyota,Yaris,2026.0,0.0,0.0,0.0,Automatic,Petrol,9900.0,"Kalubowila, Colombo",118500000,18.590423526978277
ikman,Suzuki,Wagon R Fx,2023.0,3.0,85000.0,11.350418300109132,Automatic,Hybrid,6500.0,"Horana, Kalutara",75900000,18.144927255541088
ikman,Toyota,Raize,2026.0,0.0,0.0,0.0,Automatic,Hybrid,11960.0,"Colombo 5, Colombo",145000000,18.7922443072814
ikman,Audi,Q2,2017.0,9.0,680000.0,13.429849547739444,Automatic,Petrol,10000.0,"Colombo 4, Colombo",117500000,18.581948900059125
ikman,Toyota,Corolla,1985.0,41.0,1000000.0,13.815511557963774,Manual,Petrol,13000.0,"Narammala, Kurunegala",14500000,16.489659276356317
ikman,Toyota,Corolla,1999.0,27.0,1880000.0,14.446782866720884,Manual,Petrol,13000.0,"Balangoda, Ratnapura",29000000,17.182806422433504
ikman,Toyota,Yaris,2024.0,2.0,64000.0,11.06665398721974,Automatic,Petrol,10000.0,,97900000,18.399457117715244
ikman,Kia,Sonet,2026.0,0.0,0.0,0.0,Automatic,Petrol,10000.0,"Kohuwala, Colombo",113900000,18.550831437197044
ikman,Mazda,Other,2006.0,20.0,1250000.0,14.038654909278163,Automatic,Petrol,18000.0,"Kaduwela, Colombo",49950000,17.726533083078856
ikman,Nissan,Magnite,2026.0,0.0,0.0,0.0,Automatic,Petrol,10000.0,Kohuwala,88900000,18.303022711732726
ikman,Toyota,Corolla,2008.0,18.0,1900000.0,14.45736497045232,Manual,Diesel,20000.0,"Gampaha City, Gampaha",60500000,17.918153939529997
ikman,Honda,Vezel,2017.0,9.0,1000000.0,13.815511557963774,Automatic,Hybrid,15000.0,"Kohuwala, Colombo",123500000,18.631751722129472
ikman,Daihatsu,Other,2007.0,19.0,2800000.0,14.845130332288226,Automatic,Petrol,15000.0,"Colombo 4, Colombo",65000000,17.989897843244528
ikman,Toyota,Raize,2025.0,1.0,200000.0,12.206077645517674,Automatic,Petrol,10000.0,"Kohuwala, Colombo",118500000,18.590423526978277
ikman,Toyota,Dolphin,1993.0,33.0,2200000.0,14.603968372873895,Other,Other,11110.0,"Wennappuwa, Puttalam",69500000,18.05683732492351
ikman,Toyota,Roomy,2025.0,1.0,0.0,0.0,Automatic,Petrol,10000.0,"Colombo 5, Colombo",121500000,18.61542482897533
ikman,Toyota,Roomy,2023.0,3.0,470000.0,13.060490101343552,Automatic,Petrol,9960.0,"Colombo 5, Colombo",100000000,18.420680753952364
ikman,Toyota,Raize,2026.0,0.0,0.0,0.0,Automatic,Hybrid,12000.0,"Nugegoda, Colombo",129500000,18.679191446825875
ikman,Mitsubishi,Montero,2012.0,14.0,1790000.0,14.397726736475999,Automatic,Diesel,25000.0,"Maharagama, Colombo",138000000,18.742764250367856
ikman,Daihatsu,Mira,2024.0,2.0,29000.0,10.275085591132715,Automatic,Petrol,6600.0,"Galle City, Galle",73500000,18.112795977788508
ikman,Daihatsu,Mira,2025.0,1.0,0.0,0.0,Automatic,Petrol,6600.0,"Galle City, Galle",69750000,18.060427993002666
ikman,Suzuki,Celerio,2015.0,11.0,1170000.0,13.972515161474428,Automatic,Petrol,10000.0,"Kadawatha, Gampaha",54900000,17.821023924694696
ikman,Suzuki,Wagon R,2016.0,10.0,1120000.0,13.928840136128022,Automatic,Hybrid,6600.0,Mawanella,59500000,17.90148688732258
ikman,Toyota,Taisor,2026.0,0.0,1000.0,6.90875477931522,Automatic,Petrol,9980.0,Dehiwala,118000000,18.586195190904515
ikman,Suzuki,Wagon R,2018.0,8.0,740000.0,13.51440681653079,Automatic,Petrol,6600.0,"Negombo, Gampaha",77000000,18.15931599280497
ikman,Daihatsu,Hijet,2024.0,2.0,80000.0,11.289794413577894,Other,Other,6500.0,"Kadawatha, Gampaha",74500000,18.126309696772605
ikman,Suzuki,Every,2025.0,1.0,190.0,5.25227342804663,Other,Other,6500.0,"Kolonnawa, Colombo",103000000,18.450239555902648
ikman,Mitsubishi,L300,1979.0,47.0,3600000.0,15.096444681204078,Other,Other,15000.0,"Galnewa, Anuradhapura",6000000,15.607270193858982
ikman,Maruti Suzuki,800,2007.0,19.0,862900.0,13.668055247378565,Manual,Petrol,8000.0,"Nikaweratiya, Kurunegala",23000000,16.951004817371683
ikman,Suzuki,Every,2024.0,2.0,450000.0,13.017005083966255,Other,Other,6600.0,"Colombo 9, Colombo",91000000,18.326370075470134
ikman,Mitsubishi,Other,2007.0,19.0,2000000.0,14.508658238524095,Manual,Diesel,25000.0,"Boralesgamuwa, Colombo",112900000,18.542013037977288
ikman,Suzuki,Other,2015.0,11.0,1400000.0,14.151983508870947,Manual,Petrol,14000.0,"Malabe, Colombo",56750000,17.85416623194693
ikman,Kia,Sonet,2026.0,0.0,0.0,0.0,Automatic,Petrol,10000.0,"Kohuwala, Colombo",126500000,18.65575287403699
ikman,Toyota,Roomy,2024.0,2.0,98620.0,11.499039499657757,Automatic,Petrol,10000.0,"Malabe, Colombo",108950000,18.506399628533426
ikman,Suzuki,Wagon R,2024.0,2.0,72000.0,11.184435286790631,Automatic,Petrol,6600.0,"Angoda, Colombo",77000000,18.15931599280497
ikman,Nissan,Sunny,1997.0,29.0,1000000.0,13.815511557963774,Automatic,Diesel,20000.0,"Piliyandala, Colombo",27000000,17.11134746100564
ikman,Suzuki,Every,2013.0,13.0,950200.0,13.764428820144424,Other,Other,6500.0,"Kalutara City, Kalutara",59000000,17.893048018819147
ikman,Toyota,Taisor,2026.0,0.0,500.0,6.2166061010848646,Automatic,Petrol,10000.0,"Dehiwala, Colombo",118500000,18.590423526978277
ikman,Mazda,Bongo,2005.0,21.0,2200000.0,14.603968372873895,Other,Other,17800.0,"Kiribathgoda, Gampaha",67000000,18.020203192280615
ikman,Daihatsu,Hijet,2012.0,14.0,1120000.0,13.928840136128022,Other,Other,6500.0,"Kadawatha, Gampaha",51000000,17.747336210296442
ikman,Audi,Q2,2018.0,8.0,400000.0,12.899222326086994,Automatic,Petrol,10000.0,"Battaramulla, Colombo",119500000,18.59882693770404
ikman,Daihatsu,Mira,2023.0,3.0,203200.0,12.221950915934197,Automatic,Petrol,6580.0,"Boralesgamuwa, Colombo",67500000,18.02763817065757
ikman,Audi,Q2,2017.0,9.0,1020000.0,13.83531416565213,Automatic,Petrol,9900.0,"Boralesgamuwa, Colombo",139500000,18.753575166394153
ikman,Hyundai,Santa Fe,2013.0,13.0,1295000.0,14.07402202531625,Automatic,Diesel,22000.0,"Kohuwala, Colombo",105500000,18.47422152035907
ikman,Micro,Other,2008.0,18.0,1512000.0,14.228944497097057,Automatic,Diesel,20000.0,"Ratnapura City, Ratnapura",52500000,17.77632374660947
ikman,Nissan,Other,1989.0,37.0,2000000.0,14.508658238524095,Manual,Petrol,20000.0,"Negombo, Gampaha",25000000,17.034386422832473
ikman,Toyota,Hiace,2007.0,19.0,2690000.0,14.805052123325165,Other,Other,24940.0,"Batticaloa City, Batticaloa",96000000,18.379858759848776
ikman,Daihatsu,Mira,2026.0,0.0,0.0,0.0,Automatic,Petrol,6600.0,"Nugegoda, Colombo",71500000,18.08520802165025
ikman,Nissan,Sunny,1980.0,46.0,51200.0,10.843514342086866,Manual,Petrol,12000.0,"Kalutara City, Kalutara",4300000,15.274125813221904
ikman,Mahindra,Other,2026.0,0.0,0.0,0.0,Manual,Diesel,21790.0,"Negombo, Gampaha",76228810,18.149250046309035
ikman,Hyundai,Other,2002.0,24.0,1835240.0,14.422686365996965,Automatic,Petrol,13000.0,"Malabe, Colombo",33650000,17.33152364377269
ikman,Toyota,Other,2018.0,8.0,1404200.0,14.154979015714298,Automatic,Petrol,14960.0,"Ja-Ela, Gampaha",124000000,18.635792131633828
ikman,Honda,Other,2026.0,0.0,200.0,5.303304908059076,Automatic,Petrol,9960.0,"Talawatugoda, Colombo",136900000,18.734761297563278
ikman,Honda,Fit,2013.0,13.0,2018800.0,14.51801432879189,Automatic,Hybrid,13300.0,"Maharagama, Colombo",67500000,18.02763817065757
ikman,Toyota,Townace,2002.0,24.0,3800000.0,15.150511887854474,Other,Other,21800.0,"Colombo 7, Colombo",75000000,18.132998684833918
ikman,Daihatsu,Other,2018.0,8.0,1039990.0,13.854722617233957,Automatic,Petrol,10000.0,"Boralesgamuwa, Colombo",84750000,18.255216316024242
ikman,Toyota,Yaris,2026.0,0.0,0.0,0.0,Automatic,Petrol,10000.0,"Ja-Ela, Gampaha",109950000,18.515536284060087
ikman,Dfsk,Glory,2023.0,3.0,380000.0,12.847929163278053,Automatic,Petrol,14980.0,"Pannipitiya, Colombo",108000000,18.497641794347754
ikman,Kia,Syros,2026.0,0.0,0.0,0.0,Automatic,Petrol,10000.0,Kohuwala,138000000,18.742764250367856
ikman,Toyota,Dolphin,1998.0,28.0,4420000.0,15.3016504802982,Other,Other,29800.0,"Akurana, Kandy",105000000,18.46947091764561
ikman,Toyota,Other,1996.0,30.0,2512300.0,14.736709624232567,Manual,Petrol,13000.0,"Kosgoda, Galle",27000000,17.11134746100564
ikman,Suzuki,Wagon R Fx,2025.0,1.0,12000.0,9.392745258631441,Automatic,Petrol,6500.0,"Madawala Bazaar, Kandy",78000000,18.17221939747438
ikman,Mitsubishi,Montero,2000.0,26.0,3460000.0,15.056779436051206,Automatic,Diesel,28000.0,"Gampaha City, Gampaha",130000000,18.683045016112164
ikman,Nissan,Dayz,2024.0,2.0,77040.0,11.252093026657754,Automatic,Petrol,6580.0,"Boralesgamuwa, Colombo",76500000,18.15280131186866
ikman,Mitsubishi,Delica,1981.0,45.0,1400000.0,14.151983508870947,Other,Other,14000.0,"Tangalla, Hambantota",13000000,16.380459992348886
ikman,Nissan,Clipper,2025.0,1.0,1000.0,6.90875477931522,Other,Other,6600.0,"Piliyandala, Colombo",75500000,18.139643227464287
ikman,Suzuki,Wagon R Fx,2023.0,3.0,280000.0,12.54254845357358,Automatic,Petrol,6600.0,"Dehiwala, Colombo",71990000,18.092037792336303
ikman,Toyota,Raize,2026.0,0.0,500.0,6.2166061010848646,Automatic,Petrol,12000.0,"Kohuwala, Colombo",149000000,18.819456870621142
ikman,Suzuki,Every,2025.0,1.0,50000.0,10.819798284210286,Other,Other,6600.0,"Colombo 3, Colombo",78000000,18.17221939747438
ikman,Suzuki,Wagon R,2025.0,1.0,20000.0,9.90353755128617,Automatic,Petrol,6600.0,"Kohuwala, Colombo",78500000,18.17860919549149
ikman,Mercedes Benz,Other,2002.0,24.0,1480000.0,14.207553321415745,Automatic,Petrol,26000.0,Moratuwa,74500000,18.126309696772605
ikman,Toyota,Passo,2008.0,18.0,1250000.0,14.038654909278163,Automatic,Petrol,10000.0,"Kurunegala City, Kurunegala",49500000,17.71748324774094
ikman,Honda,Vezel,2015.0,11.0,1250000.0,14.038654909278163,Automatic,Hybrid,15000.0,"Panadura, Kalutara",102000000,18.440483381052466
ikman,Mitsubishi,Minicab,1999.0,27.0,2700000.0,14.80876270134486,Other,Other,6500.0,"Katugastota, Kandy",37500000,17.439851517607305
ikman,Suzuki,Every,2024.0,2.0,48000.0,10.778977123006351,Automatic,Petrol,6500.0,"Matara City, Matara",74000000,18.119575664681957
ikman,Nissan,Clipper,2024.0,2.0,53000.0,10.87806606028079,Other,Other,6600.0,"Gampaha City, Gampaha",86000000,18.26985786584569
ikman,Suzuki,Every,2024.0,2.0,154000.0,11.944714374881176,Other,Other,6600.0,"Kandy City, Kandy",74890000,18.13153094157847
ikman,Toyota,Taisor,2026.0,0.0,10.0,2.3978952727983707,Automatic,Petrol,10000.0,"Boralesgamuwa, Colombo",116500000,18.57340183955372
ikman,Suzuki,Every,2020.0,6.0,890000.0,13.698977865303197,Other,Other,6500.0,"Maharagama, Colombo",63750000,17.970479757689084
ikman,Other,Other,2013.0,13.0,400000.0,12.899222326086994,Automatic,Petrol,10000.0,"Boralesgamuwa, Colombo",53900000,17.8026410544321
ikman,Toyota,Chr,2019.0,7.0,1220000.0,14.014362236381235,Automatic,Petrol,12000.0,"Matugama, Kalutara",145000000,18.7922443072814
ikman,Suzuki,Every,2024.0,2.0,78000.0,11.264476926102367,Other,Other,6650.0,"Kohuwala, Colombo",78500000,18.17860919549149
ikman,Nissan,Other,2017.0,9.0,1500000.0,14.220976332738882,Manual,Diesel,28000.0,"Kuliyapitiya, Kurunegala",65000000,17.989897843244528
ikman,Maruti Suzuki,800,2011.0,15.0,711500.0,13.475132101992434,Manual,Petrol,8000.0,Galle City,24900000,17.030378401595577
ikman,Toyota,Corolla,2008.0,18.0,2200000.0,14.603968372873895,Automatic,Petrol,15900.0,"Negombo, Gampaha",63500000,17.96655047961095
ikman,Toyota,Liteace,1990.0,36.0,350000.0,12.765691290604371,Other,Other,1000.0,"Kottawa, Colombo",29000000,17.182806422433504
ikman,Toyota,Aqua,2015.0,11.0,1260000.0,14.04662307257814,Automatic,Hybrid,14960.0,"Kohuwala, Colombo",84750000,18.255216316024242
ikman,Toyota,Corolla,1992.0,34.0,1920000.0,14.467836264837162,Manual,Diesel,19700.0,"Kurunegala City, Kurunegala",23900000,16.98938905874274
ikman,Toyota,Yaris,2026.0,0.0,700.0,6.55250788703459,Automatic,Petrol,10000.0,"Tangalla, Hambantota",117500000,18.581948900059125
ikman,Toyota,Yaris,2025.0,1.0,2570.0,7.852050207265889,Automatic,Petrol,10000.0,Nugegoda,107000000,18.488339401771974
ikman,Suzuki,Fronx,2025.0,1.0,70000.0,11.156264806643742,Automatic,Hybrid,10000.0,"Negombo, Gampaha",105500000,18.47422152035907
ikman,Toyota,Liteace,1989.0,37.0,3075000.0,14.938815784425955,Other,Other,19700.0,"Anuradhapura City, Anuradhapura",26500000,17.0926553286923
ikman,Suzuki,Wagon R,2026.0,0.0,0.0,0.0,Automatic,Petrol,6600.0,"Galle City, Galle",85500000,18.264026945602897
ikman,Perodua,Axia,2017.0,9.0,604210.0,13.311678753661072,Automatic,Petrol,9980.0,"Kottawa, Colombo",63900000,17.972829934997215
ikman,Toyota,Corolla,1983.0,43.0,2650000.0,14.790070575320824,Manual,Petrol,13000.0,"Angoda, Colombo",6000000,15.607270193858982
ikman,Nissan,Roox,2023.0,3.0,300000.0,12.611541086966115,Automatic,Hybrid,6600.0,"Dehiwala, Colombo",85750000,18.266946655672132
ikman,Toyota,Dolphin,1991.0,35.0,1600000.0,14.285514812209815,Other,Other,20000.0,"Kandy City, Kandy",86500000,18.2756549834628
ikman,Toyota,Liteace,1989.0,37.0,4361180.0,15.288253450205772,Other,Other,19700.0,"Kandy City, Kandy",34000000,17.341871111992198
ikman,Nissan,Vanette,1986.0,40.0,990000.0,13.805461232211272,Other,Other,19500.0,"Trincomalee City, Trincomalee",24980000,17.033586102693732
ikman,Suzuki,Other,2016.0,10.0,1650000.0,14.316286451937186,Automatic,Hybrid,6600.0,"Panadura, Kalutara",65000000,17.989897843244528
ikman,Renault,Kwid,2017.0,9.0,880000.0,13.68767832281738,Automatic,Petrol,10000.0,"Kadawatha, Gampaha",42750000,17.570879776738856
ikman,Nissan,Largo,1991.0,35.0,2000000.0,14.508658238524095,Other,Other,18000.0,"Gampaha City, Gampaha",26000000,17.073607134447293
ikman,Suzuki,Alto,2023.0,3.0,52000.0,10.859018228147887,Automatic,Petrol,6500.0,"Colombo 14, Colombo",70000000,18.064005814299346
ikman,Daihatsu,Mira,2026.0,0.0,100.0,4.61512051684126,Automatic,Petrol,6500.0,"Boralesgamuwa, Colombo",84900000,18.256984663060138
ikman,Toyota,Taisor,2026.0,0.0,220.0,5.3981627015177525,Automatic,Petrol,10000.0,"Colombo 5, Colombo",119750000,18.60091680260603
ikman,Nissan,Vanette,2008.0,18.0,1205440.0,14.002356033058073,Other,Other,17800.0,"Kurunegala City, Kurunegala",74000000,18.119575664681957
ikman,Toyota,Axio,2017.0,9.0,1386060.0,14.141976469307517,Automatic,Hybrid,14960.0,,124500000,18.639816281901165
ikman,Nissan,Dayz,2024.0,2.0,80000.0,11.289794413577894,Automatic,Petrol,6500.0,"Boralesgamuwa, Colombo",86750000,18.27854098831862
ikman,Toyota,Passo,2016.0,10.0,706980.0,13.468759070401612,Automatic,Petrol,9900.0,"Colombo 2, Colombo",78000000,18.17221939747438
ikman,Toyota,Yaris,2026.0,0.0,0.0,0.0,Automatic,Petrol,10000.0,"Kadawatha, Gampaha",107500000,18.493001414834318
ikman,Micro,Other,2008.0,18.0,1084000.0,13.896169383490529,Other,Other,10500.0,"Negombo, Gampaha",21600000,16.888203918950687
ikman,Suzuki,Other,2010.0,16.0,517350.0,13.156476839958646,Other,Other,8000.0,"Dehiwala, Colombo",25000000,17.034386422832473
ikman,Mitsubishi,Outlander,2015.0,11.0,1040000.0,13.854732232655556,Automatic,Hybrid,20000.0,"Boralesgamuwa, Colombo",149500000,18.82280695748398
ikman,Toyota,Passo,2008.0,18.0,1250000.0,14.038654909278163,Automatic,Petrol,9960.0,"Colombo 5, Colombo",49600000,17.719501411856445
ikman,Suzuki,Alto,2004.0,22.0,1700290.0,14.346309970848012,Automatic,Petrol,6500.0,"Malabe, Colombo",37950000,17.451780088156372
ikman,Toyota,Corolla,2003.0,23.0,2000000.0,14.508658238524095,Automatic,Petrol,15000.0,"Wennappuwa, Puttalam",58000000,17.87595358575207
ikman,Toyota,Belta,2009.0,17.0,681000.0,13.431319053559353,Automatic,Petrol,10000.0,"Batticaloa City, Batticaloa",73000000,18.105970012811294
ikman,Tata,Nano,2016.0,10.0,2200000.0,14.603968372873895,Manual,Petrol,6240.0,"Nugegoda, Colombo",21500000,16.88356353960952
ikman,Toyota,Other,2005.0,21.0,1785000.0,14.394929533419809,Automatic,Petrol,15000.0,"Piliyandala, Colombo",53000000,17.78580249038432
ikman,Toyota,Other,2017.0,9.0,970000.0,13.785052381406869,Automatic,Petrol,10000.0,Kaduwela,66500000,18.012712520663676
ikman,Toyota,Yaris,2024.0,2.0,400000.0,12.899222326086994,Automatic,Petrol,10000.0,"Colombo 7, Colombo",96500000,18.385053576671908
ikman,Peugeot,3008,2018.0,8.0,855230.0,13.659126886866682,Tiptronic,Petrol,11990.0,"Nuwara Eliya City, Nuwara Eliya",140000000,18.757152987716434
ikman,Hyundai,Other,2001.0,25.0,1750000.0,14.375126917328105,Automatic,Petrol,15000.0,"Moratuwa, Colombo",31850000,17.27654797137962
ikman,Daihatsu,Mira,2025.0,1.0,0.0,0.0,Automatic,Petrol,6600.0,"Galle City, Galle",79750000,18.194407312168412
ikman,Suzuki,Wagon R Zx,2026.0,0.0,0.0,0.0,Automatic,Hybrid,6600.0,"Colombo 6, Colombo",94500000,18.36411040304598
ikman,Suzuki,Every,2017.0,9.0,910000.0,13.721200977393528,Other,Other,6500.0,"Maharagama, Colombo",61250000,17.93047442371564
ikman,Toyota,Taisor,2026.0,0.0,0.0,0.0,Automatic,Petrol,10000.0,"Kohuwala, Colombo",107900000,18.496715439496203
ikman,Nissan,Clipper,2023.0,3.0,790000.0,13.579789490265188,Other,Other,6600.0,"Kohuwala, Colombo",69000000,18.049617077054286
ikman,Toyota,Other,1998.0,28.0,1700000.0,14.346139397261565,Manual,Petrol,15000.0,"Kandy City, Kandy",37000000,17.426428497635523
ikman,Toyota,Taisor,2026.0,0.0,1000.0,6.90875477931522,Automatic,Petrol,10000.0,"Kohuwala, Colombo",106500000,18.483655552503425
ikman,Suzuki,Wagon R Zx,2026.0,0.0,0.0,0.0,Automatic,Hybrid,6500.0,"Nittambuwa, Gampaha",95650000,18.37620626430532
ikman,Suzuki,Every,2025.0,1.0,10000.0,9.210440366976517,Other,Other,6500.0,"Kohuwala, Colombo",95000000,18.36938746009113
ikman,Suzuki,Fronx,2026.0,0.0,0.0,0.0,Automatic,Petrol,10000.0,"Dehiwala, Colombo",113500000,18.547313403696304
ikman,Honda,Vezel,2018.0,8.0,996000.0,13.811503540582295,Automatic,Hybrid,14900.0,"Horana, Kalutara",135000000,18.72078534381011
ikman,Nissan,Dayz,2026.0,0.0,50.0,3.9318256327243257,Automatic,Petrol,6600.0,"Nittambuwa, Gampaha",89500000,18.309749194418266
ikman,Daihatsu,Mira,2024.0,2.0,33950.0,10.432673587634051,Automatic,Petrol,6600.0,"Peliyagoda, Gampaha",66900000,18.01870954004614
ikman,Toyota,Roomy,2024.0,2.0,79990.0,11.28966940732742,Automatic,Petrol,9900.0,"Dehiwala, Colombo",104900000,18.468518082899415
ikman,Toyota,Noah,2007.0,19.0,1350000.0,14.115615891155079,Other,Other,18000.0,"Wennappuwa, Puttalam",91500000,18.331849541174712
ikman,Nissan,X-Trail,2016.0,10.0,1980000.0,14.498607907721096,Automatic,Hybrid,20000.0,"Polgasowita, Colombo",94000000,18.358805350872576
ikman,Nissan,Other,2020.0,6.0,730000.0,13.500801182986649,Automatic,Petrol,10000.0,,105000000,18.46947091764561
ikman,Mercedes Benz,Other,2005.0,21.0,700000.0,13.45883704259595,Automatic,Petrol,18000.0,"Nugegoda, Colombo",90000000,18.31532023940565
ikman,Suzuki,Every,2017.0,9.0,1240000.0,14.030622744032508,Other,Other,6600.0,"Alutgama, Kalutara",58250000,17.880254667577464
ikman,Toyota,Taisor,2026.0,0.0,0.0,0.0,Tiptronic,Petrol,10000.0,"Colombo 3, Colombo",118000000,18.586195190904515
ikman,Suzuki,Other,1999.0,27.0,1500000.0,14.220976332738882,Manual,Petrol,16000.0,"Negombo, Gampaha",44500000,17.61099976960838
ikman,Bmw,Other,2012.0,14.0,1960000.0,14.488455541410652,Automatic,Diesel,20000.0,"Angoda, Colombo",110000000,18.5159909328476
ikman,Other,Other,2016.0,10.0,690000.0,13.444448325847754,Automatic,Petrol,16000.0,"Kohuwala, Colombo",112000000,18.53400943818794
ikman,Nissan,Other,2003.0,23.0,4305000.0,15.275287928131979,Automatic,Petrol,13000.0,"Negombo, Gampaha",35000000,17.370858648025116
ikman,Toyota,Raize,2026.0,0.0,0.0,0.0,Automatic,Hybrid,12000.0,"Kiribathgoda, Gampaha",133500000,18.709612043295216
ikman,Suzuki,Every,2017.0,9.0,830000.0,13.629182184591333,Other,Other,6500.0,"Maharagama, Colombo",66750000,18.016464870225906
ikman,Other,Other,1996.0,30.0,1000000.0,13.815511557963774,Manual,Petrol,19800.0,"Colombo 3, Colombo",14000000,16.454567959008102
ikman,Mitsubishi,Delica,1978.0,48.0,1000000.0,13.815511557963774,Other,Other,5000.0,"Digana, Kandy",5850000,15.581952390148196
ikman,Toyota,Raize,2025.0,1.0,200.0,5.303304908059076,Automatic,Petrol,10000.0,"Battaramulla, Colombo",129750000,18.6811200877174
ikman,Toyota,Raize,2026.0,0.0,180.0,5.198497031265826,Manual,Petrol,10000.0,"Dehiwala, Colombo",139750000,18.75536567715512
ikman,Suzuki,Every,1999.0,27.0,2186740.0,14.597922865576821,Other,Other,6500.0,"Katugastota, Kandy",33500000,17.32705602664604
ikman,Suzuki,Wagon R Stingray,2023.0,3.0,212590.0,12.267125410974161,Automatic,Hybrid,6600.0,"Malabe, Colombo",89950000,18.314764529478104
ikman,Daihatsu,Mira,2025.0,1.0,110000.0,11.608244735642321,Automatic,Petrol,6600.0,"Katugastota, Kandy",68750000,18.04598730905641
ikman,Toyota,Liteace,2016.0,10.0,1597190.0,14.28375701929432,Other,Other,14900.0,"Colombo 10, Colombo",88000000,18.292847383806116
